run_id,condition_key,policy_configuration,robot_count,order_rate,replication,seed,stage_first_requested,inventory_status,strict_source,strict_machine_id,copy_count
all_off__r15__arr500__rep015__07a8339181cb,all_off|robots=15|order_rate=500|rep=15,all_off,15,500,15,56,4,active_but_incomplete,,,1
all_off__r15__arr500__rep016__1f9c654b7f69,all_off|robots=15|order_rate=500|rep=16,all_off,15,500,16,57,4,active_but_incomplete,,,1
all_off__r15__arr500__rep017__fd861147b8fe,all_off|robots=15|order_rate=500|rep=17,all_off,15,500,17,58,4,active_but_incomplete,,,1
all_off__r15__arr500__rep018__81d773f6be43,all_off|robots=15|order_rate=500|rep=18,all_off,15,500,18,59,4,incomplete,,,1
all_off__r15__arr500__rep019__4a03152e7d43,all_off|robots=15|order_rate=500|rep=19,all_off,15,500,19,60,4,incomplete,,,1
all_off__r15__arr500__rep020__2839e5ec7d65,all_off|robots=15|order_rate=500|rep=20,all_off,15,500,20,61,4,incomplete,,,1
all_off__r15__arr600__rep002__ed264170dab5,all_off|robots=15|order_rate=600|rep=2,all_off,15,600,2,43,4,strict_completed,live,codex_local,2
all_off__r15__arr600__rep003__4e54d2fb8458,all_off|robots=15|order_rate=600|rep=3,all_off,15,600,3,44,4,failed,,,2
all_off__r15__arr600__rep004__299f116f5c23,all_off|robots=15|order_rate=600|rep=4,all_off,15,600,4,45,4,failed,,,2
all_off__r15__arr600__rep005__4fc0c15114fd,all_off|robots=15|order_rate=600|rep=5,all_off,15,600,5,46,4,failed,,,2
all_off__r15__arr600__rep006__17a3d302bb5e,all_off|robots=15|order_rate=600|rep=6,all_off,15,600,6,47,4,failed,,,2
all_off__r15__arr600__rep007__9f919398ded0,all_off|robots=15|order_rate=600|rep=7,all_off,15,600,7,48,4,failed,,,2
all_off__r15__arr600__rep008__e82498267504,all_off|robots=15|order_rate=600|rep=8,all_off,15,600,8,49,4,failed,,,2
all_off__r15__arr600__rep009__06f58003bedc,all_off|robots=15|order_rate=600|rep=9,all_off,15,600,9,50,4,failed,,,2
all_off__r15__arr600__rep010__219ec7ba90be,all_off|robots=15|order_rate=600|rep=10,all_off,15,600,10,51,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r15__arr600__rep011__981b827cb1a0,all_off|robots=15|order_rate=600|rep=11,all_off,15,600,11,52,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r15__arr600__rep012__8a539e84b620,all_off|robots=15|order_rate=600|rep=12,all_off,15,600,12,53,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r15__arr600__rep013__6a8d500f09e6,all_off|robots=15|order_rate=600|rep=13,all_off,15,600,13,54,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r15__arr600__rep014__06fbc1d5d72c,all_off|robots=15|order_rate=600|rep=14,all_off,15,600,14,55,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r15__arr600__rep015__ba2f772ba7e2,all_off|robots=15|order_rate=600|rep=15,all_off,15,600,15,56,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r15__arr600__rep016__5f7d8b1d56be,all_off|robots=15|order_rate=600|rep=16,all_off,15,600,16,57,4,incomplete,,,1
all_off__r15__arr600__rep017__1c243eb272b2,all_off|robots=15|order_rate=600|rep=17,all_off,15,600,17,58,4,incomplete,,,1
all_off__r15__arr600__rep018__ba38f4fd9a84,all_off|robots=15|order_rate=600|rep=18,all_off,15,600,18,59,4,incomplete,,,1
all_off__r15__arr600__rep019__ad1b73dcdafc,all_off|robots=15|order_rate=600|rep=19,all_off,15,600,19,60,4,incomplete,,,1
all_off__r15__arr600__rep020__b3c1accb92b8,all_off|robots=15|order_rate=600|rep=20,all_off,15,600,20,61,4,incomplete,,,1
all_off__r20__arr400__rep002__a3a17756d726,all_off|robots=20|order_rate=400|rep=2,all_off,20,400,2,43,4,failed,,,2
all_off__r20__arr400__rep003__6555ccc83724,all_off|robots=20|order_rate=400|rep=3,all_off,20,400,3,44,4,incomplete,,,2
all_off__r20__arr400__rep004__27a6cb4e1285,all_off|robots=20|order_rate=400|rep=4,all_off,20,400,4,45,4,incomplete,,,2
all_off__r20__arr400__rep005__a5492d59ab6f,all_off|robots=20|order_rate=400|rep=5,all_off,20,400,5,46,4,incomplete,,,2
all_off__r20__arr400__rep006__29ecee5a3d18,all_off|robots=20|order_rate=400|rep=6,all_off,20,400,6,47,4,incomplete,,,2
all_off__r20__arr400__rep007__62609b39b4ff,all_off|robots=20|order_rate=400|rep=7,all_off,20,400,7,48,4,incomplete,,,2
all_off__r20__arr400__rep008__de630e754144,all_off|robots=20|order_rate=400|rep=8,all_off,20,400,8,49,4,incomplete,,,2
all_off__r20__arr400__rep009__a3d8fa759d7b,all_off|robots=20|order_rate=400|rep=9,all_off,20,400,9,50,4,incomplete,,,2
all_off__r20__arr400__rep010__c2e763d62206,all_off|robots=20|order_rate=400|rep=10,all_off,20,400,10,51,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr400__rep011__162bc34c4f60,all_off|robots=20|order_rate=400|rep=11,all_off,20,400,11,52,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr400__rep012__faa74365d64e,all_off|robots=20|order_rate=400|rep=12,all_off,20,400,12,53,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr400__rep013__819a599a1513,all_off|robots=20|order_rate=400|rep=13,all_off,20,400,13,54,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr400__rep014__e6105f03d5e9,all_off|robots=20|order_rate=400|rep=14,all_off,20,400,14,55,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr400__rep015__e888da1d8e37,all_off|robots=20|order_rate=400|rep=15,all_off,20,400,15,56,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr400__rep016__aa8710228766,all_off|robots=20|order_rate=400|rep=16,all_off,20,400,16,57,4,incomplete,,,1
all_off__r20__arr400__rep017__9af1d93e52c3,all_off|robots=20|order_rate=400|rep=17,all_off,20,400,17,58,4,incomplete,,,1
all_off__r20__arr400__rep018__0e4b0263d30f,all_off|robots=20|order_rate=400|rep=18,all_off,20,400,18,59,4,incomplete,,,1
all_off__r20__arr400__rep019__b5836b5a76c9,all_off|robots=20|order_rate=400|rep=19,all_off,20,400,19,60,4,incomplete,,,1
all_off__r20__arr400__rep020__92c8f3c4465e,all_off|robots=20|order_rate=400|rep=20,all_off,20,400,20,61,4,incomplete,,,1
all_off__r20__arr600__rep002__86b5c8cc95b1,all_off|robots=20|order_rate=600|rep=2,all_off,20,600,2,43,4,incomplete,,,1
all_off__r20__arr600__rep003__bc3bcff2fe28,all_off|robots=20|order_rate=600|rep=3,all_off,20,600,3,44,4,incomplete,,,1
all_off__r20__arr600__rep004__0ebd345372d6,all_off|robots=20|order_rate=600|rep=4,all_off,20,600,4,45,4,incomplete,,,1
all_off__r20__arr600__rep005__735f9e12d038,all_off|robots=20|order_rate=600|rep=5,all_off,20,600,5,46,4,incomplete,,,1
all_off__r20__arr600__rep006__5bd9bb8f3c0d,all_off|robots=20|order_rate=600|rep=6,all_off,20,600,6,47,4,incomplete,,,1
all_off__r20__arr600__rep007__99bf1eab909b,all_off|robots=20|order_rate=600|rep=7,all_off,20,600,7,48,4,incomplete,,,1
all_off__r20__arr600__rep008__57815c07437b,all_off|robots=20|order_rate=600|rep=8,all_off,20,600,8,49,4,incomplete,,,1
all_off__r20__arr600__rep009__80aed1ab67d0,all_off|robots=20|order_rate=600|rep=9,all_off,20,600,9,50,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr600__rep010__979b94ca08c9,all_off|robots=20|order_rate=600|rep=10,all_off,20,600,10,51,4,active_but_incomplete,,,1
all_off__r20__arr600__rep011__684c32d1fd37,all_off|robots=20|order_rate=600|rep=11,all_off,20,600,11,52,4,active_but_incomplete,,,1
all_off__r20__arr600__rep012__a655c2bb589e,all_off|robots=20|order_rate=600|rep=12,all_off,20,600,12,53,4,active_but_incomplete,,,1
all_off__r20__arr600__rep013__14b26d25dab6,all_off|robots=20|order_rate=600|rep=13,all_off,20,600,13,54,4,active_but_incomplete,,,1
all_off__r20__arr600__rep014__c75d90d2eef7,all_off|robots=20|order_rate=600|rep=14,all_off,20,600,14,55,4,active_but_incomplete,,,1
all_off__r20__arr600__rep015__62e80fbd733b,all_off|robots=20|order_rate=600|rep=15,all_off,20,600,15,56,4,active_but_incomplete,,,1
all_off__r20__arr600__rep016__652a5dea076e,all_off|robots=20|order_rate=600|rep=16,all_off,20,600,16,57,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr600__rep017__d3853d7c6d6f,all_off|robots=20|order_rate=600|rep=17,all_off,20,600,17,58,4,active_but_incomplete,,,1
all_off__r20__arr600__rep018__1af8f0de5230,all_off|robots=20|order_rate=600|rep=18,all_off,20,600,18,59,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r20__arr600__rep019__dcadd9a329db,all_off|robots=20|order_rate=600|rep=19,all_off,20,600,19,60,4,active_but_incomplete,,,1
all_off__r20__arr600__rep020__7ead3735e061,all_off|robots=20|order_rate=600|rep=20,all_off,20,600,20,61,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r25__arr400__rep002__5b1bde5e70db,all_off|robots=25|order_rate=400|rep=2,all_off,25,400,2,43,4,incomplete,,,1
all_off__r25__arr400__rep003__577747f152f9,all_off|robots=25|order_rate=400|rep=3,all_off,25,400,3,44,4,incomplete,,,1
all_off__r25__arr400__rep004__3787d213c818,all_off|robots=25|order_rate=400|rep=4,all_off,25,400,4,45,4,incomplete,,,1
all_off__r25__arr400__rep005__05ee74039fb5,all_off|robots=25|order_rate=400|rep=5,all_off,25,400,5,46,4,incomplete,,,1
all_off__r25__arr400__rep006__0ca5cb7f781b,all_off|robots=25|order_rate=400|rep=6,all_off,25,400,6,47,4,incomplete,,,1
all_off__r25__arr400__rep007__ccad4810a0f6,all_off|robots=25|order_rate=400|rep=7,all_off,25,400,7,48,4,incomplete,,,1
all_off__r25__arr400__rep008__53af23f63256,all_off|robots=25|order_rate=400|rep=8,all_off,25,400,8,49,4,incomplete,,,1
all_off__r25__arr400__rep009__95471fd1182d,all_off|robots=25|order_rate=400|rep=9,all_off,25,400,9,50,4,active_but_incomplete,,,1
all_off__r25__arr400__rep010__97a66bb01c9e,all_off|robots=25|order_rate=400|rep=10,all_off,25,400,10,51,4,active_but_incomplete,,,1
all_off__r25__arr400__rep011__7f88c9b1ac10,all_off|robots=25|order_rate=400|rep=11,all_off,25,400,11,52,4,active_but_incomplete,,,1
all_off__r25__arr400__rep012__d104448272ee,all_off|robots=25|order_rate=400|rep=12,all_off,25,400,12,53,4,active_but_incomplete,,,1
all_off__r25__arr400__rep013__285081971d9b,all_off|robots=25|order_rate=400|rep=13,all_off,25,400,13,54,4,active_but_incomplete,,,1
all_off__r25__arr400__rep014__24c45b679889,all_off|robots=25|order_rate=400|rep=14,all_off,25,400,14,55,4,active_but_incomplete,,,1
all_off__r25__arr400__rep015__0722158b822d,all_off|robots=25|order_rate=400|rep=15,all_off,25,400,15,56,4,strict_completed,zip:citi_gojira_snapshot_20260709_220803.zip,citi_gojira,1
all_off__r25__arr400__rep016__98a06676a5de,all_off|robots=25|order_rate=400|rep=16,all_off,25,400,16,57,4,active_but_incomplete,,,1
all_off__r25__arr400__rep017__da5d72f71593,all_off|robots=25|order_rate=400|rep=17,all_off,25,400,17,58,4,active_but_incomplete,,,1
all_off__r25__arr400__rep018__5c0138bccd56,all_off|robots=25|order_rate=400|rep=18,all_off,25,400,18,59,4,active_but_incomplete,,,1
all_off__r25__arr400__rep019__cff2db11ce3f,all_off|robots=25|order_rate=400|rep=19,all_off,25,400,19,60,4,active_but_incomplete,,,1
all_off__r25__arr400__rep020__f399379d9dd9,all_off|robots=25|order_rate=400|rep=20,all_off,25,400,20,61,4,active_but_incomplete,,,1
all_off__r25__arr500__rep002__40594a3da622,all_off|robots=25|order_rate=500|rep=2,all_off,25,500,2,43,4,active_but_incomplete,,,1
all_off__r25__arr500__rep003__930162907588,all_off|robots=25|order_rate=500|rep=3,all_off,25,500,3,44,4,active_but_incomplete,,,1
all_off__r25__arr500__rep004__95447177b13e,all_off|robots=25|order_rate=500|rep=4,all_off,25,500,4,45,4,active_but_incomplete,,,1
all_off__r25__arr500__rep005__cb7bd6423bcf,all_off|robots=25|order_rate=500|rep=5,all_off,25,500,5,46,4,active_but_incomplete,,,1
all_off__r25__arr500__rep006__1fe56aabb189,all_off|robots=25|order_rate=500|rep=6,all_off,25,500,6,47,4,active_but_incomplete,,,1
all_off__r25__arr500__rep007__162619b11608,all_off|robots=25|order_rate=500|rep=7,all_off,25,500,7,48,4,incomplete,,,1
all_off__r25__arr500__rep008__c4d54adc7169,all_off|robots=25|order_rate=500|rep=8,all_off,25,500,8,49,4,incomplete,,,1
all_off__r25__arr500__rep009__ced3a2598f4b,all_off|robots=25|order_rate=500|rep=9,all_off,25,500,9,50,4,incomplete,,,1
all_off__r25__arr500__rep010__bbaed11e1145,all_off|robots=25|order_rate=500|rep=10,all_off,25,500,10,51,4,incomplete,,,1
all_off__r25__arr500__rep011__b0d149cdc03a,all_off|robots=25|order_rate=500|rep=11,all_off,25,500,11,52,4,incomplete,,,1
all_off__r25__arr500__rep012__a45293a28e0c,all_off|robots=25|order_rate=500|rep=12,all_off,25,500,12,53,4,incomplete,,,1
all_off__r25__arr500__rep013__8bf8dbe9c213,all_off|robots=25|order_rate=500|rep=13,all_off,25,500,13,54,4,incomplete,,,1
all_off__r25__arr500__rep014__fe42da78c457,all_off|robots=25|order_rate=500|rep=14,all_off,25,500,14,55,4,incomplete,,,1
all_off__r25__arr500__rep015__c4910079dc37,all_off|robots=25|order_rate=500|rep=15,all_off,25,500,15,56,4,incomplete,,,1
all_off__r25__arr500__rep016__02b1045097c2,all_off|robots=25|order_rate=500|rep=16,all_off,25,500,16,57,4,incomplete,,,1
all_off__r25__arr500__rep017__b143e9bc2e1c,all_off|robots=25|order_rate=500|rep=17,all_off,25,500,17,58,4,incomplete,,,1
all_off__r25__arr500__rep018__fe201a0c9c25,all_off|robots=25|order_rate=500|rep=18,all_off,25,500,18,59,4,incomplete,,,1
all_off__r25__arr500__rep019__752d4b41d19c,all_off|robots=25|order_rate=500|rep=19,all_off,25,500,19,60,4,incomplete,,,1
all_off__r25__arr500__rep020__98e469981234,all_off|robots=25|order_rate=500|rep=20,all_off,25,500,20,61,4,incomplete,,,1
all_off__r25__arr600__rep002__dfc8c52642f9,all_off|robots=25|order_rate=600|rep=2,all_off,25,600,2,43,4,incomplete,,,1
all_off__r25__arr600__rep003__c3c2a4c71311,all_off|robots=25|order_rate=600|rep=3,all_off,25,600,3,44,4,incomplete,,,1
all_off__r25__arr600__rep004__0c1344c7fd1c,all_off|robots=25|order_rate=600|rep=4,all_off,25,600,4,45,4,incomplete,,,1
all_off__r25__arr600__rep005__82788315d23e,all_off|robots=25|order_rate=600|rep=5,all_off,25,600,5,46,4,incomplete,,,1
all_off__r25__arr600__rep006__12064e81d432,all_off|robots=25|order_rate=600|rep=6,all_off,25,600,6,47,4,incomplete,,,1
all_off__r25__arr600__rep007__fe3c6f4f8c1c,all_off|robots=25|order_rate=600|rep=7,all_off,25,600,7,48,4,incomplete,,,1
all_off__r25__arr600__rep008__bd4eb174cc7d,all_off|robots=25|order_rate=600|rep=8,all_off,25,600,8,49,4,incomplete,,,1
all_off__r25__arr600__rep009__3ecebc796d8c,all_off|robots=25|order_rate=600|rep=9,all_off,25,600,9,50,4,incomplete,,,1
all_off__r25__arr600__rep010__29b86f947a7e,all_off|robots=25|order_rate=600|rep=10,all_off,25,600,10,51,4,incomplete,,,1
all_off__r25__arr600__rep011__c5564c3b9912,all_off|robots=25|order_rate=600|rep=11,all_off,25,600,11,52,4,incomplete,,,1
all_off__r25__arr600__rep012__10571d57950b,all_off|robots=25|order_rate=600|rep=12,all_off,25,600,12,53,4,incomplete,,,1
all_off__r25__arr600__rep013__bfc4a39a3315,all_off|robots=25|order_rate=600|rep=13,all_off,25,600,13,54,4,incomplete,,,1
all_off__r25__arr600__rep014__0cef43474b9a,all_off|robots=25|order_rate=600|rep=14,all_off,25,600,14,55,4,incomplete,,,1
all_off__r25__arr600__rep015__916176ef1084,all_off|robots=25|order_rate=600|rep=15,all_off,25,600,15,56,4,incomplete,,,1
all_off__r25__arr600__rep016__64ee20d7482f,all_off|robots=25|order_rate=600|rep=16,all_off,25,600,16,57,4,incomplete,,,1
all_off__r25__arr600__rep017__0eb1def523ae,all_off|robots=25|order_rate=600|rep=17,all_off,25,600,17,58,4,incomplete,,,1
all_off__r25__arr600__rep018__41f3478fd71b,all_off|robots=25|order_rate=600|rep=18,all_off,25,600,18,59,4,incomplete,,,1
all_off__r25__arr600__rep019__1c118ad284b2,all_off|robots=25|order_rate=600|rep=19,all_off,25,600,19,60,4,incomplete,,,1
all_off__r25__arr600__rep020__0c5cdae819ec,all_off|robots=25|order_rate=600|rep=20,all_off,25,600,20,61,4,incomplete,,,1
all_off__r30__arr400__rep002__c596929f7fcf,all_off|robots=30|order_rate=400|rep=2,all_off,30,400,2,43,4,incomplete,,,1
all_off__r30__arr400__rep003__f31a64e95a3d,all_off|robots=30|order_rate=400|rep=3,all_off,30,400,3,44,4,incomplete,,,1
all_off__r30__arr400__rep004__14c14552a55f,all_off|robots=30|order_rate=400|rep=4,all_off,30,400,4,45,4,incomplete,,,1
all_off__r30__arr400__rep005__80bc19cfdbf3,all_off|robots=30|order_rate=400|rep=5,all_off,30,400,5,46,4,incomplete,,,1
all_off__r30__arr400__rep006__9b0054c37edd,all_off|robots=30|order_rate=400|rep=6,all_off,30,400,6,47,4,incomplete,,,1
all_off__r30__arr400__rep007__e4711a9e169d,all_off|robots=30|order_rate=400|rep=7,all_off,30,400,7,48,4,incomplete,,,1
all_off__r30__arr400__rep008__3ebae9a18dd3,all_off|robots=30|order_rate=400|rep=8,all_off,30,400,8,49,4,incomplete,,,1
all_off__r30__arr400__rep009__a4c89571c09c,all_off|robots=30|order_rate=400|rep=9,all_off,30,400,9,50,4,incomplete,,,1
all_off__r30__arr400__rep010__4a6578fd8cda,all_off|robots=30|order_rate=400|rep=10,all_off,30,400,10,51,4,incomplete,,,1
all_off__r30__arr400__rep011__0787dc845296,all_off|robots=30|order_rate=400|rep=11,all_off,30,400,11,52,4,incomplete,,,1
all_off__r30__arr400__rep012__5cfa125e8224,all_off|robots=30|order_rate=400|rep=12,all_off,30,400,12,53,4,incomplete,,,1
all_off__r30__arr400__rep013__876a74e5a8ee,all_off|robots=30|order_rate=400|rep=13,all_off,30,400,13,54,4,incomplete,,,1
all_off__r30__arr400__rep014__188c2f06fc02,all_off|robots=30|order_rate=400|rep=14,all_off,30,400,14,55,4,incomplete,,,1
all_off__r30__arr400__rep015__f44c96adb0e6,all_off|robots=30|order_rate=400|rep=15,all_off,30,400,15,56,4,incomplete,,,1
all_off__r30__arr400__rep016__ebb69914fe8b,all_off|robots=30|order_rate=400|rep=16,all_off,30,400,16,57,4,incomplete,,,1
all_off__r30__arr400__rep017__e627b4b43d5f,all_off|robots=30|order_rate=400|rep=17,all_off,30,400,17,58,4,incomplete,,,1
all_off__r30__arr400__rep018__bc407daca9f4,all_off|robots=30|order_rate=400|rep=18,all_off,30,400,18,59,4,incomplete,,,1
all_off__r30__arr400__rep019__011477a04bd6,all_off|robots=30|order_rate=400|rep=19,all_off,30,400,19,60,4,incomplete,,,1
all_off__r30__arr400__rep020__f4f59cb100c3,all_off|robots=30|order_rate=400|rep=20,all_off,30,400,20,61,4,incomplete,,,1
all_off__r30__arr500__rep002__5d3bc5ed0ec3,all_off|robots=30|order_rate=500|rep=2,all_off,30,500,2,43,4,incomplete,,,1
all_off__r30__arr500__rep003__b56b9300d519,all_off|robots=30|order_rate=500|rep=3,all_off,30,500,3,44,4,incomplete,,,1
all_off__r30__arr500__rep004__3a65be7e170c,all_off|robots=30|order_rate=500|rep=4,all_off,30,500,4,45,4,incomplete,,,1
all_off__r30__arr500__rep005__fc4d588152b9,all_off|robots=30|order_rate=500|rep=5,all_off,30,500,5,46,4,incomplete,,,1
all_off__r30__arr500__rep006__0dedfb881f90,all_off|robots=30|order_rate=500|rep=6,all_off,30,500,6,47,4,incomplete,,,2
all_off__r30__arr500__rep007__7254fe4fc43a,all_off|robots=30|order_rate=500|rep=7,all_off,30,500,7,48,4,incomplete,,,2
all_off__r30__arr500__rep008__6dddad1c0381,all_off|robots=30|order_rate=500|rep=8,all_off,30,500,8,49,4,incomplete,,,2
all_off__r30__arr500__rep009__54be71a516aa,all_off|robots=30|order_rate=500|rep=9,all_off,30,500,9,50,4,incomplete,,,2
all_off__r30__arr500__rep010__84269963d039,all_off|robots=30|order_rate=500|rep=10,all_off,30,500,10,51,4,incomplete,,,2
all_off__r30__arr500__rep011__cf38041c6e4f,all_off|robots=30|order_rate=500|rep=11,all_off,30,500,11,52,4,incomplete,,,2
all_off__r30__arr500__rep012__2a0378963064,all_off|robots=30|order_rate=500|rep=12,all_off,30,500,12,53,4,incomplete,,,2
all_off__r30__arr500__rep013__efaeeded6bca,all_off|robots=30|order_rate=500|rep=13,all_off,30,500,13,54,4,incomplete,,,2
all_off__r30__arr500__rep014__04be1dc2c6e7,all_off|robots=30|order_rate=500|rep=14,all_off,30,500,14,55,4,incomplete,,,1
all_off__r30__arr500__rep015__2f0accd9c540,all_off|robots=30|order_rate=500|rep=15,all_off,30,500,15,56,4,incomplete,,,1
all_off__r30__arr500__rep016__51e6b36a6cd2,all_off|robots=30|order_rate=500|rep=16,all_off,30,500,16,57,4,incomplete,,,1
all_off__r30__arr500__rep017__be698048c250,all_off|robots=30|order_rate=500|rep=17,all_off,30,500,17,58,4,incomplete,,,1
all_off__r30__arr500__rep018__47633b52fdf1,all_off|robots=30|order_rate=500|rep=18,all_off,30,500,18,59,4,incomplete,,,1
all_off__r30__arr500__rep019__82c2a9ffaf3b,all_off|robots=30|order_rate=500|rep=19,all_off,30,500,19,60,4,incomplete,,,1
all_off__r30__arr500__rep020__f80dc3f86e29,all_off|robots=30|order_rate=500|rep=20,all_off,30,500,20,61,4,incomplete,,,1
all_off__r30__arr600__rep002__3097d8eb7df8,all_off|robots=30|order_rate=600|rep=2,all_off,30,600,2,43,4,incomplete,,,1
all_off__r30__arr600__rep003__7c6d0b772906,all_off|robots=30|order_rate=600|rep=3,all_off,30,600,3,44,4,incomplete,,,1
all_off__r30__arr600__rep004__06d2d2c6a2ed,all_off|robots=30|order_rate=600|rep=4,all_off,30,600,4,45,4,incomplete,,,1
all_off__r30__arr600__rep005__74481f0db6b6,all_off|robots=30|order_rate=600|rep=5,all_off,30,600,5,46,4,incomplete,,,1
all_off__r30__arr600__rep006__6f98a3ae4152,all_off|robots=30|order_rate=600|rep=6,all_off,30,600,6,47,4,incomplete,,,1
all_off__r30__arr600__rep007__274099dd0de0,all_off|robots=30|order_rate=600|rep=7,all_off,30,600,7,48,4,incomplete,,,1
all_off__r30__arr600__rep008__acdd7d8116d1,all_off|robots=30|order_rate=600|rep=8,all_off,30,600,8,49,4,incomplete,,,1
all_off__r30__arr600__rep009__e146f09c19ab,all_off|robots=30|order_rate=600|rep=9,all_off,30,600,9,50,4,incomplete,,,1
all_off__r30__arr600__rep010__978f38d307d2,all_off|robots=30|order_rate=600|rep=10,all_off,30,600,10,51,4,incomplete,,,1
all_off__r30__arr600__rep011__ca9c7d999309,all_off|robots=30|order_rate=600|rep=11,all_off,30,600,11,52,4,incomplete,,,1
all_off__r30__arr600__rep012__4dba3d2c69f2,all_off|robots=30|order_rate=600|rep=12,all_off,30,600,12,53,4,incomplete,,,1
all_off__r30__arr600__rep013__662bb3d2437f,all_off|robots=30|order_rate=600|rep=13,all_off,30,600,13,54,4,incomplete,,,1
all_off__r30__arr600__rep014__1ee6a23867fc,all_off|robots=30|order_rate=600|rep=14,all_off,30,600,14,55,4,incomplete,,,1
all_off__r30__arr600__rep015__3d346d3dbf6e,all_off|robots=30|order_rate=600|rep=15,all_off,30,600,15,56,4,incomplete,,,1
all_off__r30__arr600__rep016__4a49d052a959,all_off|robots=30|order_rate=600|rep=16,all_off,30,600,16,57,4,incomplete,,,1
all_off__r30__arr600__rep017__9fa48075c6db,all_off|robots=30|order_rate=600|rep=17,all_off,30,600,17,58,4,incomplete,,,1
all_off__r30__arr600__rep018__03540b9f32e4,all_off|robots=30|order_rate=600|rep=18,all_off,30,600,18,59,4,incomplete,,,1
all_off__r30__arr600__rep019__dae3812f3371,all_off|robots=30|order_rate=600|rep=19,all_off,30,600,19,60,4,incomplete,,,1
all_off__r30__arr600__rep020__8667560bd3c7,all_off|robots=30|order_rate=600|rep=20,all_off,30,600,20,61,4,incomplete,,,1
all_on_rl__r10__arr400__rep002__00169174a010,all_on_rl|robots=10|order_rate=400|rep=2,all_on_rl,10,400,2,43,4,incomplete,,,1
all_on_rl__r10__arr400__rep003__c2fe1f12b690,all_on_rl|robots=10|order_rate=400|rep=3,all_on_rl,10,400,3,44,4,incomplete,,,1
all_on_rl__r10__arr400__rep004__26ababaaf507,all_on_rl|robots=10|order_rate=400|rep=4,all_on_rl,10,400,4,45,4,incomplete,,,1
all_on_rl__r10__arr400__rep005__61114ce3d619,all_on_rl|robots=10|order_rate=400|rep=5,all_on_rl,10,400,5,46,4,incomplete,,,1
all_on_rl__r10__arr400__rep006__f0a3b2b2018f,all_on_rl|robots=10|order_rate=400|rep=6,all_on_rl,10,400,6,47,4,incomplete,,,1
all_on_rl__r10__arr400__rep007__afdfa5fcaf44,all_on_rl|robots=10|order_rate=400|rep=7,all_on_rl,10,400,7,48,4,incomplete,,,1
all_on_rl__r10__arr400__rep008__44554d2efea3,all_on_rl|robots=10|order_rate=400|rep=8,all_on_rl,10,400,8,49,4,incomplete,,,1
all_on_rl__r10__arr400__rep009__ab4675dab8a9,all_on_rl|robots=10|order_rate=400|rep=9,all_on_rl,10,400,9,50,4,incomplete,,,1
all_on_rl__r10__arr400__rep010__dcd0719c8ab7,all_on_rl|robots=10|order_rate=400|rep=10,all_on_rl,10,400,10,51,4,incomplete,,,1
all_on_rl__r10__arr400__rep011__2ffd9d8d1940,all_on_rl|robots=10|order_rate=400|rep=11,all_on_rl,10,400,11,52,4,incomplete,,,1
all_on_rl__r10__arr400__rep012__4a62222615cf,all_on_rl|robots=10|order_rate=400|rep=12,all_on_rl,10,400,12,53,4,incomplete,,,1
all_on_rl__r10__arr400__rep013__073b60b35584,all_on_rl|robots=10|order_rate=400|rep=13,all_on_rl,10,400,13,54,4,incomplete,,,1
all_on_rl__r10__arr400__rep014__9c6808b1b6f1,all_on_rl|robots=10|order_rate=400|rep=14,all_on_rl,10,400,14,55,4,incomplete,,,1
all_on_rl__r10__arr400__rep015__733fa3954f38,all_on_rl|robots=10|order_rate=400|rep=15,all_on_rl,10,400,15,56,4,incomplete,,,1
all_on_rl__r10__arr400__rep016__178ad233c558,all_on_rl|robots=10|order_rate=400|rep=16,all_on_rl,10,400,16,57,4,incomplete,,,1
all_on_rl__r10__arr400__rep017__6f845dedb7cb,all_on_rl|robots=10|order_rate=400|rep=17,all_on_rl,10,400,17,58,4,incomplete,,,1
